timestamp,ax,ay,az,gx,gy,gz,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_ax,gt_ay,gt_az
8.17,0.1656009063117268,0.003580559780345922,9.798389084786525,0.0001469134850684594,-0.0039127744158227755,0.011168805451034382,2.1138464616550543,1.3230489434642307,0.0,0.7199769914397992,0.2822925583658554,0.0,0.14327777464237623,0.015231398772054807,0.0
8.18,0.16649959065878034,0.00918800011995782,9.801470762374436,-0.003378477805097703,0.0004451289739410423,0.007440132351361438,2.1210533958883744,1.325872629559088,0.0,0.721409898049762,0.28244455471738955,0.0,0.14330346997321666,0.015167865834920524,0.0
8.19,0.12414583096819252,-0.013386412827858867,9.783990504454382,-0.0074514329495594936,0.007727534828352763,0.013918961717008939,2.1282746604648217,1.3286978324402443,0.0,0.7228430592915864,0.2825959155687948,0.0,0.14332870100093975,0.0151042987700945,0.0
8.2,0.14391623392783462,0.0011779404487125512,9.771159902194931,0.009327890155179902,-0.003939687595761351,0.01949020957590693,2.1355102579075,1.3315245457509943,0.0,0.724276470521831,0.2827466405795092,0.0,0.14335346764379697,0.015040697720602627,0.0
8.21,0.2015110780190383,-0.02518949539730042,9.814557537749293,-0.002759626882276259,0.002953999112418217,0.019447047411332245,2.1427601906930738,1.334352763131235,0.0,0.7257101270962452,0.28289672941040167,0.0,0.14337776982154446,0.014977062829547208,0.0
8.22,0.12353922207341451,0.07528538540893698,9.842487788437616,0.010309191192505738,-0.0012504462420668506,0.009511452306018716,2.150024461251756,1.337182478217478,0.0,0.7271440243697823,0.2830461817237722,0.0,0.14340160745544311,0.014913394240106749,0.0
8.23,0.09492534699914316,0.036623251901781104,9.77659152817538,0.0019942717570644104,0.01303580816457632,0.022416280349709883,2.1573030719673127,1.3400136846428643,0.0,0.7285781576966169,0.28319499718335334,0.0,0.14342498046825908,0.014849692095535553,0.0
8.24,0.10259253418698847,0.01297877970810993,9.826189197323727,0.0007144260015122564,0.0007227014381663916,0.010602475967209316,2.164596025177044,1.3428463760371825,0.0,0.7300125224301581,0.28334317545431026,0.0,0.1434478887842638,0.014785956539163396,0.0
8.25,0.15934363072653437,0.03988557553869611,9.841538936401502,0.0008492190616399879,0.001778443865726636,0.007286534216488522,2.1719033231717804,1.3456805460268773,0.0,0.731447113923065,0.28349071620324195,0.0,0.1434703323292343,0.014722187714395263,0.0
8.26,0.15941982937143453,-0.054719188535802335,9.762897986935359,0.011079754696383472,0.00042128479632332376,0.005509789596910981,2.179224968195877,1.348516188235067,0.0,0.7328819275272633,0.28363761909818175,0.0,0.1434923110304536,0.014658385764710994,0.0
8.27,0.15498549915395704,-0.07213584130135525,9.809882566995913,-0.010961092847104307,-0.0020734328384681023,0.006890359854135868,2.1865609624472,1.3513532962815586,0.0,0.7343169585939575,0.28378388380859826,0.0,0.14351382481671068,0.01459455083366493,0.0
8.28,0.19496056848615598,-0.007448048787611532,9.867386306013751,0.001071707597537526,0.004749352044510293,0.013893014927187095,2.1939113080771317,1.3541918637828598,0.0,0.7357522024736483,0.28392951000539596,0.0,0.14353487361830092,0.014530683064885653,0.0
8.290000000000001,0.07837042437393807,-0.03689014170598767,9.834558230532721,-0.0013260180376502865,-0.005795137766303944,0.010889402327611418,2.2012760071905504,1.3570318843521958,0.0,0.7371876545161474,0.2840744973609159,0.0,0.14355545736702618,0.014466782602075593,0.0
8.3,0.17045359222911985,-0.0026953161444390836,9.761886285528131,-0.001065466925415315,-0.010009812002054667,0.008969031102909995,2.2086550618458283,1.3598733515995203,0.0,0.7386233100705903,0.2842188455489366,0.0,0.14357557599619516,0.014402849589010794,0.0
8.31,0.20543837549473068,0.010508583387387468,9.837750183872348,0.0007465592607095187,-0.0007509731226176348,0.007844333520533507,2.21604847405483,1.3627162591315332,0.0,0.7400591644854552,0.28436255424467477,0.0,0.1435952294406235,0.014338884169540503,0.0
8.32,0.12478099468988267,0.031887321437805205,9.79556789617315,-0.0013312707474806334,0.004077818603312404,0.006602851161226639,2.2234562457828986,1.3655606005516945,0.0,0.7414952131085746,0.2845056231247858,0.0,0.1436144176366341,0.01427488648758687,0.0
8.33,0.14723894516836034,-0.02993706284111174,9.838739207902782,0.0009406533359415286,-0.0029038844759986015,0.007536115743866848,2.2308783789488533,1.3684063694602373,0.0,0.7429314512871524,0.28464805186736486,0.0,0.14363314052205717,0.014210856687144663,0.0
8.34,0.13606464051937195,0.016135715497083064,9.797297547001977,-0.0001178873107752706,0.0009324527216158239,0.017014341579209002,2.238314875424982,1.3712535594541815,0.0,0.744367874367778,0.28478984015194725,0.0,0.1436513980362306,0.014146794912280913,0.0
8.35,0.13183880873767423,0.004514392101701548,9.81640902666764,-0.006567790890923245,-0.0061034816069836404,0.02090586181397558,2.2457657370370345,1.3741021641273523,0.0,0.7458044776964421,0.28493098765950947,0.0,0.14366919012000007,0.014082701307134573,0.0
8.36,0.14889865656502801,0.014443855313908778,9.801873716943112,0.0019068301890543954,0.005313316551470778,0.021166679599839866,2.2532309655642218,1.3769521770703894,0.0,0.747241256618551,0.28507149407246973,0.0,0.1436865167157192,0.014018576015916238,0.0
8.370000000000001,0.20152793627778504,-0.011638739339700228,9.818094731682155,0.0035802722584979043,0.003259548163021904,0.015227905338023777,2.2607105627392015,1.379803591870766,0.0,0.7486782064789425,0.28521135907468853,0.0,0.1437033777672499,0.013954419182907766,0.0
8.38,0.21384137348458793,0.045384285148325626,9.80098159478267,-0.0027103280875404178,9.864159559105229e-05,0.009282576845251043,2.2682045302480764,1.382656402112799,0.0,0.7501153226219,0.28535058235146976,0.0,0.14371977321996232,0.013890230952462026,0.0
8.39,0.14865752626953083,0.000720752016110728,9.811293852753366,0.009339480391120354,0.0008436489394578436,0.008356270195078855,2.275712869730394,1.385510601377666,0.0,0.7515526003911683,0.28548916358956106,0.0,0.14373570302073527,0.013826011469002515,0.0
8.4,0.21590297353989021,0.05698722758213608,9.782731849750679,0.006677858728320469,-0.006967876316475258,0.015427312126407156,2.283235582779132,1.3883661832434213,0.0,0.7529900351299692,0.2856271024771547,0.0,0.14375116711795613,0.01376176087702302,0.0
8.41,0.1598334597710601,-0.020014180289379353,9.83271978786242,0.004219761495855857,-0.006744466618893013,0.01036599252041358,2.2907726709407,1.3912231412850065,0.0,0.7544276221810151,0.2857643987038883,0.0,0.14376616546152132,0.013697479321087357,0.0
8.42,0.2113914288038686,0.025917987144495613,9.823258556259317,0.004159103720140071,-0.0006099571188666802,0.013608432422622415,2.2983241357149335,1.3940814690742662,0.0,0.7558653568865252,0.28590105196084536,0.0,0.14378069800283616,0.01363316694582901,0.0
8.43,0.15599580520521047,0.0017787694791349198,9.769504034776874,0.00015048476304943862,0.0025686740536271287,0.021152001843132623,2.3058899785550837,1.3969411601799653,0.0,0.7573032345882404,0.28603706194055617,0.0,0.14379476469481525,0.013568823895950778,0.0
8.44,0.16274010027326688,-0.006327822183778397,9.847787499806058,0.0057068605236721024,0.0028218933547063518,0.0125348135308529,2.3134702008678225,1.3998022081677992,0.0,0.7587412506274382,0.2861724283369982,0.0,0.14380836549188253,0.013504450316224515,0.0
8.45,0.1697857345292565,0.022409506565517122,9.812711361210365,0.00785377306031051,-0.0018146643705699156,0.02279068356079693,2.3210648040132273,1.4026646066004123,0.0,0.760179400344948,0.28630715084559727,0.0,0.14382150034997143,0.013440046351490726,0.0
8.46,0.254199779607551,-0.005599592229029379,9.822852871887077,0.004040120064059742,0.0037268917814571355,0.005717705277021248,2.3286737893047844,1.4055283490374086,0.0,0.761617679081166,0.28644122916322773,0.0,0.14383416922652498,0.013375612146658307,0.0
8.47,0.18438493932583974,-0.07654781226801562,9.840936850160876,-0.0028514167090618265,0.007103957637067865,0.013539742281565634,2.3362971580093808,1.408393429035368,0.0,0.7630560821760698,0.2865746629882134,0.0,0.14384637208049608,0.01331114784670422,0.0
8.48,0.13764017297380357,-0.08863939009855613,9.8278472672708,-0.00019840719143300237,-0.00044333708332115794,0.012821762011683356,2.3439349113473007,1.4112598401478629,0.0,0.7644946049692352,0.2867074520203282,0.0,0.14385810887234748,0.013246653596673085,0.0
8.49,0.1879393156723277,0.04135479435019842,9.852956094753827,0.0028683501648804487,0.0015483195330588864,0.006283020937135712,2.351587050492223,1.4141275759254692,0.0,0.7659332427998494,0.28683959596079694,0.0,0.14386937956405196,0.013182129541676944,0.0
8.5,0.1480252080065623,0.04002532956328578,9.809201134333838,0.004188724520230721,-0.0010392706516706303,0.0151619520756643,2.359253576571218,1.416996629915782,0.0,0.7673719910067271,0.28697109451229574,0.0,0.14388018411909254,0.013117575826894906,0.0
8.51,0.14419801701542617,0.05967322098525118,9.84903288158681,-0.00038738607271775373,-0.0006315315448425567,0.018757870991511407,2.3669344906647396,1.419866995663432,0.0,0.7688108449283254,0.28710194737895306,0.0,0.14389052250246243,0.013052992597572782,0.0
8.52,0.18615843547742864,0.0024625325505575084,9.82168773853422,-0.002834042735535358,0.0008478216147916379,0.022067216841857085,2.3746297938066263,1.4227386667100963,0.0,0.7702497999027589,0.2872321542663498,0.0,0.1439003946806653,0.012988379999022831,0.0
8.53,0.15984236825484982,-0.035855305883313385,9.8332290027352,0.00792103493688916,0.008516321445269327,0.013060264293847304,2.3823394869840966,1.4256116365945177,0.0,0.7716888512678147,0.2873617148815206,0.0,0.14390980062171524,0.01292373817662335,0.0
8.540000000000001,0.16727601773049128,-0.009728448003711629,9.830108875183937,-0.005361598572594788,0.00457638188622775,0.0014531291154585863,2.3900635711377447,1.4284858988525149,0.0,0.7731279943609679,0.28749062893295424,0.0,0.1439187402951371,0.012859067275818415,0.0
8.55,0.15934677032792505,0.0031371029029569394,9.855221909759285,-0.004706658778164592,0.004125922168810902,0.013288361640390812,2.3978020471615347,1.4313614470169975,0.0,0.7745672245193955,0.287618896130594,0.0,0.1439272136719663,0.012794367442117555,0.0
8.56,0.16903271452291213,-0.027481507907457944,9.839642371206779,-0.006635639047507069,-0.002268714331255348,0.014562862272133024,2.4055549159028056,1.434238274617985,0.0,0.7760065370799935,0.28774651618583885,0.0,0.1439352207247491,0.012729638821095336,0.0
8.57,0.17169173835062712,0.05212212324760714,9.804711635590705,-0.00471775409812162,-0.004490875743958544,0.009626688203356274,2.4133221781622636,1.437116375182616,0.0,0.7774459273793903,0.2878734888115437,0.0,0.14394276142754267,0.012664881558391142,0.0
8.58,0.1008408277747527,0.0697851821890209,9.798761988680004,0.006236724385595018,0.001947677204780214,0.011827671171821267,2.4211038346939784,1.4399957422351648,0.0,0.7788853907539628,0.28799981372202005,0.0,0.14394983575591513,0.012600095799708791,0.0
8.59,0.1789536237452317,0.016883702712721528,9.816507375572154,0.006404163782566016,0.006218726569873835,0.008284303006558488,2.4288998862053797,1.4428763692970579,0.0,0.7803249225398506,0.2881254906330371,0.0,0.14395644368694566,0.0125352816908162,0.0
8.6,0.12950200260431555,0.0021445269765992237,9.795196956767622,-0.00037022767232584906,0.008617021992664075,0.009982220111660764,2.436710333357265,1.4457582498868844,0.0,0.7817645180729721,0.28825051926182177,0.0,0.14396258519922459,0.012470439377545101,0.0
8.61,0.11569928620607109,-0.03644344034844231,9.78643423396021,0.0024815719777839026,-0.01226318594632851,0.01568730074327356,2.4445351767637824,1.4486413775204152,0.0,0.7832041726890393,0.28837489932705973,0.0,0.14396826027285342,0.012405569005790654,0.0
8.620000000000001,0.15722113157368445,0.048733687606192705,9.754158425921059,-5.252288811957967e-05,0.012231941462967084,0.01749405678459582,2.4523744169924413,1.4515257457106148,0.0,0.7846438817235725,0.28849863054889585,0.0,0.1439734688894449,0.01234067072151117,0.0
8.63,0.16149764113155674,0.00456494899619918,9.771522117265139,-0.005959884129764776,0.002084934741238429,0.004144370800422039,2.4602280545641007,1.454411347967654,0.0,0.7860836405119151,0.28862171264893494,0.0,0.14397821103212313,0.012275744670727786,0.0
8.64,0.13817730174835513,-0.006464140952794305,9.877562190833345,0.011090535038372167,0.004544651820818963,0.007890186333274554,2.4680960899529767,1.4572981777989304,0.0,0.7875234443892505,0.28874414535024234,0.0,0.14398248668552358,0.012210790999524062,0.0
8.65,0.18391725156583233,0.01658103251428187,9.798304992511106,0.006873699825349885,-0.008699720546977811,0.0024533146204373368,2.475978523586633,1.460186228709078,0.0,0.7889632886906149,0.2888659283773445,0.0,0.14398629583579312,0.012145809854045739,0.0
8.66,0.1187243834794629,-0.015490544489175187,9.875103808994634,0.0017720970266485426,-0.001184529183823272,0.019535903637756712,2.483875355845985,1.463075494199983,0.0,0.7904031687509145,0.28898706145622965,0.0,0.1439896384705901,0.01208080138050038,0.0
8.67,0.14678420211590765,0.006422020918811557,9.830094638034668,-0.004279449611961349,0.0041142395844860425,0.014646782106650512,2.4917865870652953,1.4659659677708,0.0,0.791843079904939,0.2891075443143485,0.0,0.1439925145790844,0.012015765725157002,0.0
8.68,0.1414487001039674,-0.04132330249102397,9.816507259350917,-0.0011246718858488975,-0.0058737387935923185,0.00023637703925714383,2.4997122175321778,1.4688576429179636,0.0,0.7932830174873772,0.28922737668061455,0.0,0.14399492415195742,0.011950703034345821,0.0
8.69,0.15759924907122197,0.034498229132030864,9.772981846495362,-0.003462127757099845,-0.014441556849837719,0.009867137583726645,2.507652247487587,1.4717505131352069,0.0,0.794722976832833,0.2893465582854051,0.0,0.14399686718140217,0.011885613454457844,0.0
8.700000000000001,0.16736427220054037,-0.001311834102125594,9.818140066867281,0.00048791120464234506,0.0016775267615162402,0.008720841684210213,2.5156066771258274,1.4746445719135732,0.0,0.7961629532758395,0.28946508886056166,0.0,0.1439983436611232,0.011820497131944602,0.0
8.71,0.12876256509763043,0.03651938003233817,9.874765513009047,0.0015496158729967422,-0.00024891331581408405,0.0063066767297456725,2.523575506594544,1.4775398127414303,0.0,0.7976029421508738,0.28958296813939033,0.0,0.14399935358633678,0.011755354213317816,0.0
8.72,0.1807283772774575,-0.004343900490099584,9.864729102320501,-0.0017056274690518114,0.007206685439384195,0.015215901664412376,2.531558735994733,1.4804362291044888,0.0,0.7990429387923735,0.28970019585666285,0.0,0.14399989695377066,0.011690184845148999,0.0
8.73,0.1608900448117054,-0.002461002089450137,9.826227159580927,-0.0072720637645350104,-0.0007995923794230778,0.015049502609528271,2.5395563653807285,1.4833338144858126,0.0,0.8004829385347505,0.2898167717486169,0.0,0.1439999737616644,0.011624989174069214,0.0
8.74,0.10224119641041185,-0.034809755501990024,9.783539949022849,0.010660294928579419,-0.0004335939654124758,0.011277789920449083,2.547568394760212,1.4862325623658355,0.0,0.8019229367124071,0.28993269555295687,0.0,0.14399958400976914,0.011559767346768703,0.0
8.75,0.10024098448743671,0.02428722870054082,9.789285039642525,0.0011876337341567543,0.003488387528184158,0.006670143764602846,2.555594824094208,1.4891324662223766,0.0,0.8033629286597507,0.29004796700885405,0.0,0.14399872769934763,0.011494519509996526,0.0
8.76,0.15862782604529505,-0.024845952810132434,9.792422244698226,0.002282960000972136,0.005167602177982408,0.006659951020442785,2.5636356532970863,1.4920335195306529,0.0,0.8048029097112082,0.2901625858569479,0.0,0.14399740483317439,0.011429245810560313,0.0
8.77,0.1523665958819448,-0.013228724800651024,9.856344647820881,-0.002112046930374929,-0.003543742163297215,0.009993521679205348,2.5716908822365605,1.494935715763296,0.0,0.8062428752012423,0.2902765518393459,0.0,0.1439956154155354,0.011363946395325834,0.0
8.78,0.15589075604498948,0.0013300369936928662,9.866951613083263,-0.007810055576646068,0.004722493797885105,0.007435814932692327,2.5797605107336885,1.497839048390366,0.0,0.8076828204643663,0.2903898646996248,0.0,0.14399335945222846,0.011298621411216762,0.0
8.790000000000001,0.15815116325465634,0.004869996515894979,9.823876785049027,-0.00041650265448918314,-0.002608669134648078,0.009639910749694764,2.5878445385628748,1.5007435108793652,0.0,0.8091227408351591,0.2905025241828306,0.0,0.14399063695056288,0.011233271005214283,0.0
8.8,0.16575424310466497,-0.05001501288217599,9.808907586934305,-0.0016161100449345021,8.260801863289595e-05,0.012406857780691102,2.595942965451867,1.5036490966952543,0.0,0.8105626316482791,0.29061453003547955,0.0,0.14398744791935952,0.01116789532435678,0.0
8.81,0.18741328066439988,-0.005821681448900986,9.86446131489983,0.0035476719035978863,0.0033538487140367876,0.0018961577150919777,2.6040557910817634,1.5065557993004663,0.0,0.8120024882384821,0.29072588200555854,0.0,0.14398379236895087,0.01110249451573951,0.0
8.82,0.12564652328365414,0.024893975285825667,9.78864279377405,0.0045303878668808495,0.004225681719389999,0.005720140267684267,2.61218301508701,1.5094636121549212,0.0,0.8134423059406335,0.29083657984252564,0.0,0.1439796703111809,0.01103706872651427,0.0
8.83,0.12381593397238122,-0.010378522931828033,9.81955469982801,0.003825147398546853,0.001591574532023622,0.00928977294237794,2.6203246370553988,1.5123725287160426,0.0,0.8148820800897254,0.2909466232973108,0.0,0.14397508175940507,0.010971618103889044,0.0
8.84,0.12617031099186884,-0.0058358098312719245,9.831888979986383,0.0049413616795857445,-0.005402776635165997,0.01723205316637442,2.628480656528077,1.515282542438768,0.0,0.8163218060208909,0.2910560121223163,0.0,0.1439700267284903,0.010906142795127723,0.0
8.85,0.16763200524987606,0.0057128244728315,9.792115981784708,0.009018329037382991,-0.009351273546176257,0.013579002716182072,2.636651072999541,1.5181936467755688,0.0,0.8177614790694192,0.2911647460714173,0.0,0.14396450523481485,0.010840642947549703,0.0
8.86,0.1963069386556618,-0.0030036942678803454,9.79892257335826,0.0019492586976777799,-0.0009397799411222617,0.009281336953164644,2.644835885917642,1.521105835176461,0.0,0.8192010945707706,0.2912728248999625,0.0,0.1439585172962684,0.010775118708529626,0.0
8.870000000000001,0.14601187978506652,-0.030205894846131134,9.796587872624372,0.005496079104049172,0.004856424293548819,0.011257639038345925,2.6530350946835854,1.5240191010890223,0.0,0.8206406478605928,0.2913802483647745,0.0,0.14395206293225182,0.010709570225496998,0.0
8.88,0.0838941468388877,-0.00044638606407125287,9.860501805679641,0.002469302869178642,0.0022484872069887143,0.008685331371085311,2.661248698651935,1.5269334379584052,0.0,0.8220801342747338,0.2914870162241507,0.0,0.14394514216367732,0.010643997645935883,0.0
8.89,0.10781796913465683,0.030400596217561436,9.875431018311712,-0.009500176999889587,0.0012101650369001852,0.014525642050203897,2.669476697130615,1.529848839227353,0.0,0.8235195491492592,0.2915931282378633,0.0,0.1439377550129681,0.010578401117384555,0.0
8.9,0.1339387998201782,-0.03102249763057753,9.821443775907097,-0.0007726014134385446,-3.513278233241579e-05,0.011254879153579117,2.6777190893809095,1.5327652983362139,0.0,0.8249588878204657,0.2916985841671604,0.0,0.14392990150405857,0.010512780787435184,0.0
8.91,0.14218971503753763,-0.010787319880841072,9.809953442388716,-0.004338557534518918,0.0015455092173584318,0.01542662305921211,2.6859758746174673,1.535682808722957,0.0,0.8263981456248974,0.29180338377476617,0.0,0.14392158166239405,0.010447136803733468,0.0
8.92,0.14666113669728909,-0.04106747040407396,9.8000047677502,0.0011571666535218034,-0.004970455884769594,0.0022023555724259465,2.694247052008306,1.538601363823184,0.0,0.8278373178993607,0.2919075268248815,0.0,0.14391279551493086,0.01038146931397836,0.0
8.93,0.1600609767795636,0.028557236980632013,9.81805238940351,-0.003955050796568185,0.003901009095826407,0.004894442619768026,2.7025326206748117,1.5415209570701482,0.0,0.8292763999809382,0.29201101308318467,0.0,0.1439035430901361,0.010315778465921665,0.0
8.94,0.1495414344933142,-0.0025206817977685915,9.801493347456896,0.0030284044501516835,0.004231532292110745,0.01024451801067707,2.71083257969174,1.5444415818947657,0.0,0.8307153872070052,0.2921138423168316,0.0,0.14389382441798762,0.010250064407367775,0.0
8.950000000000001,0.1903638278462761,-0.025321661722002606,9.815089092729343,0.004905140490697975,-0.0017763275417163947,0.011285403433228204,2.719146928087226,1.5473632317256314,0.0,0.8321542749152452,0.2922160142944566,0.0,0.14388363952997388,0.010184327286173292,0.0
8.96,0.13859246928865288,0.0028865352545420315,9.830396984690116,0.006017850230100794,0.0021850381532581894,0.020765646541725406,2.72747566484278,1.550285899989035,0.0,0.8335930584436618,0.2923175287861726,0.0,0.14387298845909394,0.01011856725024671,0.0
8.97,0.132992332455591,-0.03605522199931549,9.805840611716288,0.008096307807621337,-0.008582747321850026,-0.00032875096043595217,2.7358187888932948,1.553209580108974,0.0,0.8350317331305988,0.29241838556357225,0.0,0.14386187123985728,0.010052784447548086,0.0
8.98,0.1732165540638975,-0.03101788691772349,9.812312358121577,-0.008380120420354463,0.0009002395798566652,0.008490555492673482,2.744176299127049,1.5561342655071686,0.0,0.8364702943147512,0.2925185843997277,0.0,0.14385028790828364,0.009986979026088704,0.0
8.99,0.1127689764041194,-0.043882854761622694,9.81243636544783,-0.005995000174734092,-0.0006656263047083339,0.008212193441847114,2.7525481943857093,1.5590599496030793,0.0,0.8379087373351818,0.2926181250691917,0.0,0.143838238501903,0.009921151133930719,0.0
9.0,0.1705164742193555,-0.03214807620753512,9.808473096958215,0.01463907593116559,0.006296164534352405,0.009736790666778617,2.7609344734643377,1.5619866258139166,0.0,0.8393470575313362,0.2927170073479977,0.0,0.14382572305975547,0.009855300919186877,0.0
9.01,0.16188933713417902,0.0405095560500143,9.804756563689514,0.0050476185992977185,-0.0009932137859253035,0.017159617999804207,2.7693351351113886,1.5649142875546616,0.0,0.8407852502430592,0.2928152310136607,0.0,0.143812741622391,0.009789428530020114,0.0
9.02,0.15437601953432448,-0.022270015823834588,9.840865898088104,0.001122239855235059,0.004343322566904731,0.012820333813962347,2.777750178028718,1.567842928238076,0.0,0.8422233108106069,0.29291279584517743,0.0,0.14379929423186952,0.009723534114643289,0.0
9.03,0.2064336641462384,0.013644371500863181,9.764877919130706,0.00016018755155947724,-0.0019558625559125058,0.00036444903297182946,2.7861796008715887,1.570772541274719,0.0,0.8436612345746642,0.29300970162302703,0.0,0.14378538093176052,0.009657617821318817,0.0
9.040000000000001,0.1401047784083015,-0.025497362800319345,9.865228395770037,-0.0002843007354745963,-0.01143050357287551,0.01599880731475247,2.7946234022486713,1.5737031200729643,0.0,0.8450990168763604,0.2931059481291717,0.0,0.14377100176714305,0.009591679798358304,0.0
9.05,0.22056510190032805,0.022311732567018877,9.822065883896089,-0.0096687327876771,-0.001127681604051165,0.015804739668122243,2.803081580722048,1.576634658039009,0.0,0.8465366530572807,0.29320153514705666,0.0,0.14375615678460568,0.0095257201941223,0.0
9.06,0.15197790255540305,-0.031322720870919585,9.836300527279596,-0.003861645523117461,0.0009837862755671901,0.009536137370997358,2.8115541348072215,1.5795671485768938,0.0,0.847974138459486,0.29329646246161123,0.0,0.14374084603224604,0.009459739157019885,0.0
9.07,0.12041457621056419,0.000570574668361045,9.839752333494467,-0.0005592379725232942,0.0007541875184425382,7.720429772178211e-05,2.8200410629731154,1.5825005850885177,0.0,0.8494114684255248,0.29339072985924897,0.0,0.14372506955967104,0.009393736835508351,0.0
9.08,0.1608064148478411,0.000913252674161373,9.796758225199083,-0.0035792993773019334,0.0008297525263673903,0.007353128166734327,2.8285423636420868,1.5854349609736484,0.0,0.8508486382984488,0.29348433712786837,0.0,0.14370882741799637,0.009327713378092909,0.0
9.09,0.12640476365028355,0.06909582902612404,9.790569243314623,-0.0029256799527470744,-0.002532271011827835,0.010399982491490024,2.8370580351899193,1.5883702696299427,0.0,0.8522856434218294,0.293577284056853,0.0,0.1436921196598466,0.009261668933326292,0.0
9.1,0.1361222709049498,0.018108362289213434,9.787031921460384,0.012793657109903092,-0.0016186378787251213,0.012984144618869074,2.8455880759458383,1.5913065044529564,0.0,0.8537224791397713,0.29366957043707237,0.0,0.14367494633935482,0.009195603649808481,0.0
9.11,0.17056830651262736,-0.018657602753691854,9.810587959105142,-0.0012582652078320042,-0.0056317192229026645,-0.0009058744169393781,2.8541324841925126,1.5942436588361624,0.0,0.8551591407969275,0.29376119606088213,0.0,0.1436573075121626,0.009129517676186348,0.0
9.120000000000001,0.17530666589492344,0.019614880070668694,9.83897614074653,0.0013906000413336558,-0.009983028327545766,0.004045745271196222,2.86269125816606,1.5971817261709655,0.0,0.856595623738516,0.2938521607221247,0.0,0.14363920323541968,0.009063411161153275,0.0
9.13,0.13995560256015627,0.06314251836800516,9.800487139243375,0.0012126814250186092,-0.0005322950168994585,0.013326182515612075,2.871264396056051,1.6001206998467146,0.0,0.8580319233103328,0.29394246421612963,0.0,0.14362063356778398,0.008997284253448923,0.0
9.14,0.18822375292081314,-0.04995794561267004,9.83623794920535,0.002947297493115417,-0.003726015412490576,0.015289687735812402,2.8798518960055217,1.6030605732507197,0.0,0.8594680348587689,0.2940321063397141,0.0,0.14360159856942112,0.008931137101858807,0.0
9.15,0.19330733104263856,-0.026409491421847835,9.746962363434164,-0.002386413829350511,0.005399177894998398,0.009878191442050833,2.8884537561109704,1.606001339768268,0.0,0.8609039537308242,0.29412108689118327,0.0,0.14358209830200452,0.00886496985521397,0.0
9.16,0.20165118552561379,-0.008308144111008105,9.806432983940741,0.006234906240193412,-0.0109099184317343,0.013412737713210644,2.897069974422374,1.608942992782635,0.0,0.8623396752741228,0.2942094056703311,0.0,0.14356213282871508,0.008798782662390708,0.0
9.17,0.17442410442801246,-0.013780071141948375,9.853014121028346,0.002217810968033678,0.001455093995721463,0.009891136334976992,2.9057005489431846,1.6118855256751041,0.0,0.8637751948369277,0.29429706247844023,0.0,0.1435417022142408,0.008732575672310157,0.0
9.18,0.19942366788734792,-0.011316351915958213,9.812870861329012,-0.006435821868623332,0.010607436324369737,0.012374638572832854,2.9143454776303415,1.6148289318249764,0.0,0.8652105077681572,0.29438405711828297,0.0,0.14352080652477694,0.008666349033938028,0.0
9.19,0.10207549298880378,-0.040526865071513055,9.793125690915014,-0.0005375199961481431,-0.0009142321575875287,0.00822924292736106,2.923004758394275,1.6177732046095894,0.0,0.8666456094173987,0.2944703893941214,0.0,0.14349944582802548,0.008600102896284238,0.0
9.200000000000001,0.14894042373434124,0.0406525190149029,9.798294703335872,-0.000860741603358953,-1.3740453410211575e-05,0.00984772350459219,2.9316783890989173,1.6207183374043315,0.0,0.8680804951349241,0.2945560591117079,0.0,0.1434776201931951,0.00853383740840254,0.0
9.21,0.13244517200129802,-0.04421070523490829,9.727159323107953,-0.0010908272766531138,0.0021317338498574533,0.0012833700266110405,2.9403663675617047,1.623664323582654,0.0,0.8695151602717047,0.2946410660782857,0.0,0.14345532969100078,0.008467552719390285,0.0
9.22,0.16200935022748553,-0.00760513531028698,9.787645940887643,0.00254648401111542,0.0025225972860286367,0.010947164998097995,2.949068691553588,1.6266111565160892,0.0,0.8709496001794268,0.29472541010258907,0.0,0.14343257439366378,0.008401248978387992,0.0
9.23,0.1412658777990091,0.029709844087399965,9.849717241175377,0.003173625945896104,-0.0020425366828032317,0.001018864075258973,2.957785358799037,1.6295588295742651,0.0,0.8723838102105064,0.2948090909948441,0.0,0.1434093543749112,0.008334926334579032,0.0
9.24,0.15340093445148395,-0.0026369607771862345,9.800521916993112,0.0025832654140699298,-0.005041481050240794,0.010829792765432384,2.9665163669760526,1.632507336124918,0.0,0.8738177857181042,0.29489210856676873,0.0,0.1433856697099759,0.008268584937189344,0.0
9.25,0.2148267668817177,-0.031179600071596043,9.804063669139962,0.0016945767903878157,0.0032636039877526456,0.004973816349102413,2.9752617137161668,1.63545666953391,0.0,0.875251522056141,0.2949744626315735,0.0,0.1433615204755962,0.00820222493548703,0.0
9.26,0.1532453128574042,-0.042324423212436665,9.748045634388907,0.0004281885382808757,-0.009540306937084892,0.008962627633775856,2.984021396604459,1.6384068231652416,0.0,0.8766850145793118,0.29505615300396176,0.0,0.14333690675001554,0.008135846478782066,0.0
9.27,0.17072559812868884,-0.008830526164407493,9.769074866206623,-0.010756035020561536,0.004161141600252047,0.0022925930767401367,2.9927954131795556,1.6413577903810679,0.0,0.8781182586431028,0.29513717950013024,0.0,0.14331182861298242,0.00806944971642597,0.0
